obs_min,obs_max,mean,variance,status
13.0630561498236, 40.0057069026479, 20.5546512778469, 126.63519925319109, FUNCTIONAL
0.375439836952648, 0.498214285355061, 0.4349000928423268, 0.0020960271068274187, DEGRADED
10.3290541612028, 37.9941723237991, 17.323847553101473, 142.4262733133595, DEGRADED
20.4734918441023, 46.0929422184855, 27.033978821898273, 121.10296235596621, FUNCTIONAL
19.9388178739211, 70.5974952986635, 34.326594947606075, 441.26289441814896, FUNCTIONAL
1.65999074918388, 1.76371107942959, 1.7115016994508798, 0.001494235039042774, DEGRADED
0.779641416821494, 0.910563087871115, 0.8306427380412887, 0.002428880380336212, DEGRADED
16.3018899830067, 49.3696049079912, 32.35533990724993, 242.51173560471062, FUNCTIONAL
3.04481653610689, 3.13801879947272, 3.0912615514659123, 0.0012064970672329993, DEGRADED
0.986556972410069, 1.11508628172097, 1.0499473993626247, 0.0022949239058550853, DEGRADED
0.67792386790906, 0.766244247719327, 0.7214833222841099, 0.0010836419235172533, DEGRADED
3.04664085949478, 3.13989896565667, 3.093113702713635, 0.0012079432628744578, DEGRADED
28.9785205949502, 60.5868877572701, 44.6276193186001, 235.9541340139589, FUNCTIONAL
10.6751086017754, 37.9169766267833, 18.007491292793674, 132.37648131105942, DEGRADED
4.95552411550744, 5.10721340721097, 5.031114677673475, 0.003195826541627216, DEGRADED
14.452697910711, 37.8128908975462, 25.96094538832792, 127.53146035129902, FUNCTIONAL
16.6226539739358, 65.9031707238036, 40.30621097213488, 530.9355952517354, FUNCTIONAL
0.803502283881016, 0.853972030382909, 0.8243614124061602, 0.0003725515909367333, DEGRADED
16.9508251958762, 39.518362108229, 31.289013114877225, 74.30060365542914, FUNCTIONAL
2.18020344617021, 2.24693978097772, 2.213459828399615, 0.0006185831061435254, DEGRADED
13.6468705440624, 42.0562285598055, 31.9048124852838, 119.10622870538415, FUNCTIONAL
2.16808961543384, 2.23445514417495, 2.2011612157402825, 0.000611728155707304, DEGRADED
